	ranges_bin	norm_signal	pre_signal	post_signal	surround_signal	enrichment_factor1	enrichment_factor2
2691	[11740633, 11740754)	1.4666666666666666	0.0	2.6666666666666665	2.6666666666666665	0.55	1.9423964757292065
2692	[11757199, 11757306)	2.4444444444444446	0.3333333333333333	0.8	1.1333333333333333	2.1568627450980395	3.237327459548678
2693	[11759720, 11759780)	2.0	0.2	3.0	3.2	0.625	2.6487224669034632
2694	[11760094, 11760466)	1.6428571428571428	1.1666666666666667	0.5	1.6666666666666667	0.9857142857142857	2.1757363120992737
2695	[11766872, 11766948)	1.5	0.0	1.6	1.6	0.9375	1.9865418501775975
2696	[11768503, 11768575)	1.8	0.0	1.1666666666666667	1.1666666666666667	1.5428571428571427	2.3838502202131173
2697	[11769262, 11769335)	0.4	1.4444444444444444	0.9090909090909091	2.3535353535353534	0.1699570815450644	0.5297444933806927
2698	[11770843, 11770960)	2.857142857142857	0.5	0.25	0.75	3.8095238095238098	3.7838892384335194
2699	[11772021, 11772262)	1.4666666666666666	0.0	3.0	3.0	0.4888888888888889	1.9423964757292065
2700	[11775441, 11775691)	1.9285714285714286	1.0	1.0	2.0	0.9642857142857143	2.5541252359426254
2701	[11781695, 11781850)	1.4444444444444444	0.6666666666666666	1.3333333333333333	2.0	0.7222222222222222	1.9129662260969458
2702	[11783856, 11784048)	1.625	0.0	0.8333333333333334	0.8333333333333334	1.95	2.152087004359064
2703	[11786789, 11786862)	3.4285714285714284	0.5	0.3333333333333333	0.8333333333333333	4.114285714285715	4.540667086120223
2704	[11790764, 11790934)	1.5	1.0	0.75	1.75	0.8571428571428571	1.9865418501775975
2705	[11793484, 11793709)	1.9375	0.0	1.1111111111111112	1.1111111111111112	1.74375	2.5659498898127304
2706	[11793987, 11794042)	1.25	0.0	1.75	1.75	0.7142857142857143	1.6554515418146647
2707	[11794198, 11794365)	2.6	0.0	0.2	0.2	13.0	3.443339206974503
2708	[11794519, 11794686)	1.6875	0.2857142857142857	0.4	0.6857142857142857	2.4609375	2.2348595814497973
2709	[11795056, 11795110)	2.75	0.0	1.25	1.25	2.2	3.6419933919922625
2710	[11796229, 11796330)	1.5714285714285714	0.6666666666666666	1.25	1.9166666666666665	0.8198757763975155	2.0811390811384354
2711	[11797343, 11797499)	1.9166666666666667	1.0	0.25	1.25	1.5333333333333334	2.5383590307824857
2712	[11798036, 11798123)	0.8333333333333334	1.3333333333333333	0.875	2.208333333333333	0.3773584905660378	1.1036343612097765
2713	[11798483, 11798659)	1.6666666666666667	0.6666666666666666	0.42857142857142855	1.0952380952380951	1.521739130434783	2.207268722419553
2714	[11801282, 11801429)	1.3	0.5	1.0	1.5	0.8666666666666667	1.7216696034872514
2715	[11806727, 11806859)	1.6428571428571428	0.0	1.0	1.0	1.6428571428571428	2.1757363120992737
2716	[11807510, 11807560)	3.5	1.0	0.5	1.5	2.3333333333333335	4.635264317081061
2717	[11810734, 11810908)	2.0	1.25	1.8	3.05	0.6557377049180328	2.6487224669034632
2718	[11813409, 11813583)	2.1538461538461537	0.5	0.2	0.7	3.076923076923077	2.8524703489729606
2719	[11815301, 11815537)	1.9375	0.42857142857142855	0.75	1.1785714285714286	1.6439393939393938	2.5659498898127304
2720	[11817265, 11817327)	0.8	1.25	1.25	2.5	0.32	1.0594889867613855
2721	[11819048, 11819250)	2.1	0.0	0.6666666666666666	0.6666666666666666	3.1500000000000004	2.7811585902486367
2722	[11820142, 11820271)	1.625	0.14285714285714285	0.6	0.7428571428571429	2.1875	2.152087004359064
2723	[11820370, 11820505)	1.25	0.25	1.0	1.25	1.0	1.6554515418146647
2724	[11824915, 11825008)	2.6666666666666665	0.0	0.5	0.5	5.333333333333333	3.5316299558712845
2725	[11825362, 11825516)	1.875	0.0	1.2	1.2	1.5625	2.483177312721997
2726	[11825702, 11825910)	1.7	0.2	0.3333333333333333	0.5333333333333333	3.1875	2.251414096867944
2727	[11828568, 11828988)	2.103448275862069	0.0	0.4	0.4	5.258620689655172	2.7857253531226083
2728	[11829725, 11829970)	2.533333333333333	0.0	1.0	1.0	2.533333333333333	3.3550484580777202
2729	[11830623, 11830760)	1.3636363636363635	1.5	1.5	3.0	0.45454545454545453	1.8059471365250885
2730	[11830869, 11830949)	2.4285714285714284	0.0	1.5	1.5	1.6190476190476188	3.216305852668491
2731	[11834925, 11835064)	0.9	0.8	2.0	2.8	0.32142857142857145	1.1919251101065587
2732	[11836499, 11836621)	0.7142857142857143	1.2	1.8333333333333333	3.033333333333333	0.23547880690737835	0.9459723096083799
2733	[11837028, 11837117)	3.375	0.0	0.25	0.25	13.5	4.469719162899595
2734	[11838882, 11838999)	2.9166666666666665	0.0	1.8	1.8	1.6203703703703702	3.8627202642342175
2735	[11839109, 11839301)	3.3	2.0	2.4	4.4	0.7499999999999999	4.370392070390714
2736	[11840223, 11840880)	3.088235294117647	0.72	1.7142857142857142	2.434285714285714	1.2686412593206298	4.089939103306818
2737	[11841387, 11841756)	1.911764705882353	0.25	0.7777777777777778	1.0277777777777777	1.8600953895071546	2.5318670639518404
2738	[11842433, 11842666)	1.625	2.0	0.3333333333333333	2.3333333333333335	0.6964285714285714	2.152087004359064
2739	[11843127, 11843328)	3.0	0.6	0.8571428571428571	1.457142857142857	2.058823529411765	3.973083700355195
2740	[11843445, 11844477)	2.2444444444444445	0.0	1.7272727272727273	1.7272727272727273	1.2994152046783625	2.972455212858331
2741	[11844667, 11844753)	2.25	0.6666666666666666	1.625	2.2916666666666665	0.9818181818181819	2.9798127752663963
2742	[11844838, 11845260)	2.5142857142857142	0.6666666666666666	1.2857142857142858	1.9523809523809526	1.2878048780487803	3.329822529821497
2743	[11845694, 11845745)	1.5	1.5	0.5	2.0	0.75	1.9865418501775975
2744	[11846198, 11846382)	3.588235294117647	0.0	1.0	1.0	3.588235294117647	4.752119720032685
2745	[11846655, 11846835)	1.6666666666666667	0.9	2.75	3.65	0.4566210045662101	2.207268722419553
2746	[11847665, 11847750)	1.6666666666666667	0.25	0.8333333333333334	1.0833333333333335	1.5384615384615383	2.207268722419553
2747	[11848010, 11848102)	0.8571428571428571	1.0	3.75	4.75	0.18045112781954886	1.1351667715300557
2748	[11848830, 11848920)	1.8571428571428572	0.5	1.6666666666666667	2.166666666666667	0.8571428571428571	2.4595280049817876
2749	[11849080, 11849298)	1.4782608695652173	0.75	2.0	2.75	0.5375494071146245	1.9577513885808207
2750	[11849756, 11849882)	1.6	0.25	0.25	0.5	3.2	2.118977973522771
2751	[11850194, 11850682)	1.6363636363636365	0.0	0.3	0.3	5.454545454545455	2.1671365638301068
2752	[11850944, 11851138)	1.1666666666666667	2.0	3.0	5.0	0.23333333333333334	1.5450881056936872
2753	[11851352, 11851900)	1.8372093023255813	1.0	1.0	2.0	0.9186046511627907	2.4331287777369024
2754	[11852114, 11852303)	1.5333333333333334	0.0	6.5	6.5	0.23589743589743592	2.030687224625989
2755	[11852947, 11853410)	1.8157894736842106	1.6	0.5	2.1	0.8646616541353384	2.4047611870570917
2756	[11854076, 11854220)	2.9	0.6	1.0	1.6	1.8124999999999998	3.8406475770100217
2757	[11854952, 11855338)	1.7142857142857142	0.0	0.6666666666666666	0.6666666666666666	2.5714285714285716	2.2703335430601115
2758	[11855554, 11855786)	1.6428571428571428	0.0	0.3333333333333333	0.3333333333333333	4.928571428571429	2.1757363120992737
2759	[11856116, 11856458)	1.3448275862068966	2.0	1.4	3.4	0.3955375253549696	1.7810375208488807
2760	[11856770, 11856877)	2.0	0.0	1.8	1.8	1.1111111111111112	2.6487224669034632
2761	[11857196, 11857471)	1.4	0.6666666666666666	0.5	1.1666666666666665	1.2000000000000002	1.8541057268324244
2762	[11857574, 11857772)	2.0	0.0	0.5	0.5	4.0	2.6487224669034632
2763	[11859127, 11859228)	2.25	0.75	0.3333333333333333	1.0833333333333333	2.076923076923077	2.9798127752663963
2764	[11860313, 11860459)	2.1818181818181817	0.2	1.3333333333333333	1.5333333333333332	1.4229249011857708	2.889515418440142
2765	[11860567, 11860689)	4.846153846153846	3.5	4.333333333333333	7.833333333333333	0.618657937806874	6.418058285189161
2766	[11861433, 11861504)	1.6666666666666667	0.125	1.5	1.625	1.0256410256410258	2.207268722419553
2767	[11861738, 11861816)	1.6666666666666667	1.4444444444444444	0.6363636363636364	2.080808080808081	0.8009708737864077	2.207268722419553
2768	[11862311, 11862448)	2.0	3.0	1.9090909090909092	4.909090909090909	0.4074074074074074	2.6487224669034632
2769	[11862781, 11863092)	1.9583333333333333	0.3333333333333333	1.0	1.3333333333333333	1.46875	2.5935407488429747
2770	[11863948, 11864020)	2.5	0.0	1.6	1.6	1.5625	3.3109030836293294
2771	[11864356, 11864496)	2.111111111111111	0.7142857142857143	0.6	1.3142857142857143	1.606280193236715	2.7958737150647672
2772	[11864995, 11865168)	2.25	0.0	0.3333333333333333	0.3333333333333333	6.75	2.9798127752663963
2773	[11865874, 11866155)	1.52	0.25	1.5714285714285714	1.8214285714285714	0.8345098039215687	2.0130290748466324
2774	[11866293, 11866512)	1.6	1.1666666666666667	0.5	1.6666666666666667	0.96	2.118977973522771
2775	[11868484, 11868558)	1.8571428571428572	0.0	1.7142857142857142	1.7142857142857142	1.0833333333333335	2.4595280049817876
2776	[11868876, 11869058)	1.5	0.5714285714285714	0.625	1.1964285714285714	1.2537313432835822	1.9865418501775975
2777	[11872435, 11872507)	1.6666666666666667	1.1818181818181819	0.2857142857142857	1.4675324675324677	1.135693215339233	2.207268722419553
2778	[11872818, 11872974)	1.4285714285714286	1.3333333333333333	2.4	3.7333333333333334	0.3826530612244898	1.8919446192167597
2779	[11873059, 11873563)	1.9473684210526316	0.5	1.0909090909090908	1.5909090909090908	1.2240601503759398	2.5790192440902144
2780	[11874874, 11875019)	2.375	0.0	0.6666666666666666	0.6666666666666666	3.5625	3.145357929447863
2781	[11876111, 11876375)	2.0	1.6666666666666667	1.0	2.666666666666667	0.7499999999999999	2.6487224669034632
2782	[11877180, 11877257)	2.0	0.5	0.7142857142857143	1.2142857142857144	1.6470588235294117	2.6487224669034632
2783	[11878157, 11878240)	1.375	0.16666666666666666	2.6666666666666665	2.833333333333333	0.4852941176470589	1.8209966959961312
2784	[11878348, 11878499)	3.0	0.0	0.125	0.125	24.0	3.973083700355195
2785	[11878856, 11879019)	2.0	0.8571428571428571	1.5	2.357142857142857	0.8484848484848485	2.6487224669034632
2786	[11883318, 11883998)	2.225806451612903	0.0	1.2	1.2	1.8548387096774193	2.9477717776828865
2787	[11884076, 11884365)	2.9411764705882355	0.8571428571428571	2.0	2.857142857142857	1.0294117647058825	3.8951800983874465
2788	[11884449, 11884620)	2.3636363636363638	2.0	0.25	2.25	1.0505050505050506	3.1303083699768206
2789	[11885639, 11885695)	1.3333333333333333	0.8333333333333334	2.6	3.4333333333333336	0.38834951456310673	1.7658149779356422
2790	[11885796, 11885989)	1.6470588235294117	2.25	0.25	2.5	0.6588235294117647	2.18130085509697
2791	[11886095, 11886282)	1.75	0.0	1.6	1.6	1.09375	2.3176321585405306
2792	[11887481, 11887578)	2.0	1.0	0.6666666666666666	1.6666666666666665	1.2000000000000002	2.6487224669034632
2793	[11888239, 11888368)	2.1818181818181817	1.0	0.5	1.5	1.4545454545454544	2.889515418440142
2794	[11888827, 11889083)	2.2083333333333335	0.0	1.1666666666666667	1.1666666666666667	1.8928571428571428	2.9246310572059078
2795	[11889178, 11889291)	2.0	1.5	0.5714285714285714	2.071428571428571	0.9655172413793105	2.6487224669034632
2796	[11890762, 11891492)	1.7413793103448276	0.0	1.2222222222222223	1.2222222222222223	1.4247648902821315	2.306215251355602
2797	[11892258, 11892313)	1.5	0.0	1.5	1.5	1.0	1.9865418501775975
2798	[11894605, 11894657)	1.0	1.8571428571428572	0.5555555555555556	2.412698412698413	0.41447368421052627	1.3243612334517316
2799	[11895028, 11895086)	1.6	0.0	1.0	1.0	1.6	2.118977973522771
2800	[11896126, 11896590)	1.8857142857142857	0.375	1.25	1.625	1.1604395604395603	2.4973668973661227
2801	[11896931, 11897363)	2.0232558139534884	0.8571428571428571	1.6666666666666667	2.5238095238095237	0.8016673979815709	2.6795215653558295
2802	[11898131, 11898322)	1.5714285714285714	0.2857142857142857	0.3333333333333333	0.6190476190476191	2.5384615384615383	2.0811390811384354
2803	[11899363, 11899532)	1.3125	0.0	0.4	0.4	3.28125	1.738224118905398
2804	[11900031, 11900803)	1.7962962962962963	1.3333333333333333	3.5	4.833333333333333	0.3716475095785441	2.3789451786077405
2805	[11900882, 11900998)	1.25	5.0	1.0	6.0	0.20833333333333334	1.6554515418146647
2806	[11901608, 11901776)	1.5333333333333334	0.0	1.5	1.5	1.0222222222222224	2.030687224625989
2807	[11901910, 11902034)	1.25	2.0	1.3636363636363635	3.3636363636363633	0.37162162162162166	1.6554515418146647
2808	[11902390, 11902630)	2.0416666666666665	0.8	0.5	1.3	1.5705128205128203	2.7039041849639522
2809	[11904405, 11904566)	1.5833333333333333	0.0	1.5	1.5	1.0555555555555556	2.096905286298575
2810	[11905454, 11905573)	2.0	0.2	0.7142857142857143	0.9142857142857144	2.1875	2.6487224669034632
2811	[11906367, 11906562)	1.2941176470588236	0.0	0.8571428571428571	0.8571428571428571	1.5098039215686276	1.7138792432904764
2812	[11906945, 11907197)	1.736842105263158	0.8	0.7272727272727273	1.5272727272727273	1.137218045112782	2.3002063528372183
2813	[11908786, 11909339)	1.5853658536585367	1.0	0.3333333333333333	1.3333333333333333	1.1890243902439026	2.099597077423477
2814	[11909791, 11909845)	0.6	2.0	1.4285714285714286	3.428571428571429	0.175	0.794616740071039
2815	[11910363, 11910860)	2.107142857142857	0.4	0.25	0.65	3.241758241758242	2.7906183133447207
2816	[11911490, 11911877)	3.032258064516129	0.25	1.5714285714285714	1.8214285714285714	1.6647691334598356	4.015805030466542
2817	[11912131, 11912302)	4.7	0.14285714285714285	1.5	1.6428571428571428	2.8608695652173917	6.2244977972231395
2818	[11912888, 11914317)	1.7478991596638656	0.0	2.0	2.0	0.8739495798319328	2.3148498870416825
2819	[11914410, 11914476)	1.25	1.5	1.6666666666666667	3.166666666666667	0.3947368421052631	1.6554515418146647
2820	[11914560, 11914620)	0.75	1.0	1.25	2.25	0.3333333333333333	0.9932709250887988
2821	[11915345, 11915428)	2.4	0.7272727272727273	0.5	1.2272727272727273	1.9555555555555555	3.178466960284156
2822	[11915636, 11915824)	2.6666666666666665	0.6666666666666666	0.5	1.1666666666666665	2.285714285714286	3.5316299558712845
2823	[11917711, 11917919)	2.3846153846153846	1.0	2.75	3.75	0.6358974358974359	3.1580921720772066
2824	[11920005, 11920190)	1.1904761904761905	0.4	0.875	1.275	0.9337068160597572	1.5766205160139664
2825	[11923385, 11923550)	2.066666666666667	0.0	1.0833333333333333	1.0833333333333333	1.907692307692308	2.737013215800246
2826	[11924373, 11924790)	1.1875	0.42857142857142855	0.6666666666666666	1.0952380952380951	1.0842391304347827	1.5726789647239314
2827	[11925427, 11925584)	1.5	0.0	5.0	5.0	0.3	1.9865418501775975
2828	[11926505, 11926596)	2.0	0.2	0.4	0.6000000000000001	3.333333333333333	2.6487224669034632
2829	[11927411, 11927535)	1.5454545454545454	0.25	1.6666666666666667	1.9166666666666667	0.8063241106719367	2.046740088061767
2830	[11927843, 11927965)	2.076923076923077	1.4	3.125	4.525	0.45898852528686784	2.7505964079382124
2831	[11930660, 11930793)	1.4545454545454546	1.0	1.6666666666666667	2.666666666666667	0.5454545454545454	1.926343612293428
2832	[11934608, 11934757)	1.1538461538461537	0.8	1.0	1.8	0.641025641025641	1.5281091155212287
2833	[11934864, 11935017)	2.230769230769231	0.0	1.2	1.2	1.858974358974359	2.9543442900077093
2834	[11935125, 11935244)	2.727272727272727	0.0	1.4	1.4	1.948051948051948	3.611894273050177
2835	[11935325, 11935569)	1.32	1.6666666666666667	1.5	3.166666666666667	0.4168421052631579	1.748156828156286
2836	[11935820, 11936412)	1.8979591836734695	0.0	0.8571428571428571	0.8571428571428571	2.2142857142857144	2.513583565530838
2837	[11939613, 11939743)	2.3333333333333335	0.2	4.666666666666667	4.866666666666667	0.4794520547945205	3.0901762113873743
2838	[11939994, 11940651)	1.6	0.125	1.2	1.325	1.207547169811321	2.118977973522771
2839	[11940982, 11941054)	1.5714285714285714	2.3333333333333335	1.4	3.7333333333333334	0.42091836734693877	2.0811390811384354
2840	[11941144, 11941838)	1.710144927536232	0.16666666666666666	1.0	1.1666666666666667	1.46583850931677	2.2648496456131064
2841	[11941929, 11942113)	1.8	0.6	1.125	1.725	1.0434782608695652	2.3838502202131173
2842	[11942197, 11942791)	2.2	0.5	0.25	0.75	2.9333333333333336	2.91359471359381
2843	[11943440, 11943663)	1.6785714285714286	0.5	0.5	1.0	1.6785714285714286	2.223034927579693
2844	[11944191, 11944557)	1.6206896551724137	1.2	1.0	2.2	0.7366771159874607	2.1463785507666
2845	[11944738, 11945150)	1.5909090909090908	0.3333333333333333	0.5714285714285714	0.9047619047619047	1.7583732057416268	2.106938325945937
2846	[11945925, 11946160)	1.6	0.5454545454545454	1.0	1.5454545454545454	1.035294117647059	2.118977973522771
2847	[11946684, 11946746)	2.5	0.0	2.0	2.0	1.25	3.3109030836293294
2848	[11946837, 11946994)	1.6153846153846154	3.25	2.6666666666666665	5.916666666666666	0.27302275189599134	2.1393527617297203
2849	[11948111, 11948263)	1.5714285714285714	0.3333333333333333	1.0	1.3333333333333333	1.1785714285714286	2.0811390811384354
2850	[11948374, 11948816)	1.5333333333333334	1.5	1.0	2.5	0.6133333333333334	2.030687224625989
2851	[11950194, 11950244)	1.3333333333333333	0.75	1.75	2.5	0.5333333333333333	1.7658149779356422
2852	[11951210, 11951626)	2.032258064516129	0.5	0.4	0.9	2.258064516129032	2.6914437970148097
2853	[11952261, 11952379)	2.3333333333333335	0.14285714285714285	0.6666666666666666	0.8095238095238095	2.8823529411764706	3.0901762113873743
2854	[11953168, 11953223)	1.7142857142857142	1.3333333333333333	2.0	3.333333333333333	0.5142857142857143	2.2703335430601115
2855	[11954057, 11954191)	1.5555555555555556	0.0	0.875	0.875	1.777777777777778	2.0601174742582495
2856	[11954663, 11954889)	1.3125	1.3333333333333333	1.0	2.333333333333333	0.5625000000000001	1.738224118905398
2857	[11955294, 11955385)	0.625	0.5714285714285714	3.4	3.9714285714285715	0.15737410071942445	0.8277257709073323
2858	[11956267, 11956405)	1.8181818181818181	0.6666666666666666	0.8571428571428571	1.5238095238095237	1.1931818181818181	2.407929515366785
2859	[11960017, 11960247)	3.1052631578947367	0.0	0.5	0.5	6.2105263157894735	4.112490145981693
2860	[11962266, 11962362)	1.5	1.2	0.75	1.95	0.7692307692307693	1.9865418501775975
2861	[11962948, 11963044)	1.4444444444444444	2.2	0.5	2.7	0.5349794238683128	1.9129662260969458
2862	[11963137, 11963298)	2.8	0.25	1.3333333333333333	1.5833333333333333	1.768421052631579	3.7082114536648487
2863	[11963806, 11964027)	1.625	0.4	0.8888888888888888	1.2888888888888888	1.2607758620689657	2.152087004359064
2864	[11965013, 11965103)	2.0	0.7142857142857143	0.7142857142857143	1.4285714285714286	1.4	2.6487224669034632
2865	[11966707, 11966835)	2.5	0.3333333333333333	0.75	1.0833333333333333	2.307692307692308	3.3109030836293294
2866	[11966918, 11967298)	1.84	1.0	3.6666666666666665	4.666666666666666	0.39428571428571435	2.4368246695511866
2867	[11972516, 11972650)	3.923076923076923	0.25	2.3333333333333335	2.5833333333333335	1.5186104218362282	5.195570992772178
2868	[11973967, 11974269)	2.409090909090909	0.8	0.375	1.175	2.0502901353965184	3.19050660786099
2869	[11974474, 11974623)	2.0	0.75	0.7142857142857143	1.4642857142857144	1.3658536585365852	2.6487224669034632
2870	[11975001, 11975376)	1.4666666666666666	1.5	0.875	2.375	0.6175438596491227	1.9423964757292065
2871	[11975703, 11975828)	1.3333333333333333	1.1666666666666667	0.6666666666666666	1.8333333333333335	0.7272727272727272	1.7658149779356422
2872	[11975938, 11976016)	1.5	0.0	0.5	0.5	3.0	1.9865418501775975
2873	[11976138, 11976213)	3.6666666666666665	0.0	0.16666666666666666	0.16666666666666666	22.0	4.855991189323016
